gene	transcript	protein_change	score	pvalue	qvalue	info
NAP1L4	ENST00000380542	.	.	1	1	.
NAPEPLD	ENST00000417955	.	.	1	1	.
NAPG	ENST00000322897	.	.	1	1	.
NAPRT1	ENST00000449291	.	.	1	1	.
NAPSA	ENST00000253719	.	.	1	1	.
NARF	ENST00000309794	.	.	1	1	.
NARFL	ENST00000251588	.	.	1	1	.
NARS	ENST00000256854	.	.	1	1	.
NAT1	ENST00000545197	.	.	1	1	.
NAT14	ENST00000205194	.	.	1	1	.
NAT2	ENST00000286479	.	.	1	1	.
NAT8L	ENST00000423729	.	.	1	1	.
NAT9	ENST00000357814	.	.	1	1	.
NBL1	ENST00000289749	.	.	1	1	.
NBPF11	ENST00000605317	.	.	1	1	.
NBPF15	ENST00000442702	.	.	1	1	.
NBPF16	ENST00000417839	.	.	1	1	.
NBPF4	ENST00000415641	.	.	1	1	.
NBPF9	ENST00000375552	.	.	1	1	.
NCBP2	ENST00000321256	.	.	1	1	.
NCCRP1	ENST00000339852	.	.	1	1	.
NCF1	ENST00000289473	.	.	1	1	.
NCF2	ENST00000367535	.	.	1	1	.
NDE1	ENST00000396355	.	.	1	1	.
NDFIP1	ENST00000253814	.	.	1	1	.
NDFIP2	ENST00000218652	.	.	1	1	.
NDOR1	ENST00000371521	.	.	1	1	.
NDP	ENST00000378062	.	.	1	1	.
NDRG3	ENST00000349004	.	.	1	1	.
NDRG4	ENST00000394282	.	.	1	1	.
NDUFA1	ENST00000371437	.	.	1	1	.
NDUFA11	ENST00000418389	.	.	1	1	.
NDUFA12	ENST00000327772	.	.	1	1	.
NDUFA13	ENST00000507754	.	.	1	1	.
NDUFA3	ENST00000485876	.	.	1	1	.
NDUFA4	ENST00000339600	.	.	1	1	.
NDUFA4L2	ENST00000393825	.	.	1	1	.
NDUFA6	ENST00000498737	.	.	1	1	.
NDUFAB1	ENST00000570319	.	.	1	1	.
NDUFAF3	ENST00000326925	.	.	1	1	.
NDUFAF4	ENST00000316149	.	.	1	1	.
NDUFB1	ENST00000329559	.	.	1	1	.
NDUFB11	ENST00000276062	.	.	1	1	.
NDUFB2	ENST00000476279	.	.	1	1	.
NDUFB4	ENST00000184266	.	.	1	1	.
NDUFB8	ENST00000557395	.	.	1	1	.
NDUFB9	ENST00000276689	.	.	1	1	.
NDUFC1	ENST00000544855	.	.	1	1	.
NDUFC2	ENST00000281031	.	.	1	1	.
NDUFS3	ENST00000263774	.	.	1	1	.
NDUFS4	ENST00000296684	.	.	1	1	.
NDUFS5	ENST00000372969	.	.	1	1	.
NDUFS7	ENST00000233627	.	.	1	1	.
NDUFS8	ENST00000313468	.	.	1	1	.
NDUFV1	ENST00000322776	.	.	1	1	.
NDUFV3	ENST00000354250	.	.	1	1	.
NECAB2	ENST00000305202	.	.	1	1	.
NECAB3	ENST00000246190	.	.	1	1	.
NECAP2	ENST00000443980	.	.	1	1	.
NEDD4	ENST00000435532	.	.	1	1	.
NEDD8	ENST00000250495	.	.	1	1	.
NEFL	ENST00000221169	.	.	1	1	.
NEIL1	ENST00000564784	.	.	1	1	.
NEK1	ENST00000507142	.	.	1	1	.
NEK3	ENST00000400357	.	.	1	1	.
NEK5	ENST00000355568	.	.	1	1	.
NEK7	ENST00000367385	.	.	1	1	.
NEK8	ENST00000268766	.	.	1	1	.
NENF	ENST00000366988	.	.	1	1	.
NEU4	ENST00000325935	.	.	1	1	.
NEURL1B	ENST00000369800	.	.	1	1	.
NEURL2	ENST00000372518	.	.	1	1	.
NEUROD2	ENST00000302584	.	.	1	1	.
NEUROG3	ENST00000242462	.	.	1	1	.
NFAM1	ENST00000329021	.	.	1	1	.
NFATC2IP	ENST00000320805	.	.	1	1	.
NFIL3	ENST00000297689	.	.	1	1	.
NFKBIB	ENST00000313582	.	.	1	1	.
NGB	ENST00000298352	.	.	1	1	.
NGF	ENST00000369512	.	.	1	1	.
NGFRAP1	ENST00000372645	.	.	1	1	.
NHEJ1	ENST00000356853	.	.	1	1	.
NHLH1	ENST00000302101	.	.	1	1	.
NHLRC1	ENST00000340650	.	.	1	1	.
NHLRC4	ENST00000424439	.	.	1	1	.
NHP2L1	ENST00000401959	.	.	1	1	.
NICN1	ENST00000273598	.	.	1	1	.
NIPAL1	ENST00000295461	.	.	1	1	.
NIPAL3	ENST00000374399	.	.	1	1	.
NIPSNAP1	ENST00000216121	.	.	1	1	.
NIPSNAP3A	ENST00000374767	.	.	1	1	.
NKAIN2	ENST00000368417	.	.	1	1	.
NKAIN3	ENST00000523211	.	.	1	1	.
NKG7	ENST00000221978	.	.	1	1	.
NKRF	ENST00000542113	.	.	1	1	.
NKX1-2	ENST00000451024	.	.	1	1	.
NKX2-3	ENST00000344586	.	.	1	1	.
NKX2-6	ENST00000325017	.	.	1	1	.
NLN	ENST00000380985	.	.	1	1	.
NLRP11	ENST00000443188	.	.	1	1	.
NMB	ENST00000394588	.	.	1	1	.
NMD3	ENST00000460469	.	.	1	1	.
NME1	ENST00000336097	.	.	1	1	.
NME4	ENST00000219479	.	.	1	1	.
NMNAT2	ENST00000287713	.	.	1	1	.
NMT1	ENST00000592782	.	.	1	1	.
NMT2	ENST00000378165	.	.	1	1	.
NNAT	ENST00000062104	.	.	1	1	.
NNMT	ENST00000535401	.	.	1	1	.
NOB1	ENST00000268802	.	.	1	1	.
NOC2L	ENST00000327044	.	.	1	1	.
NOG	ENST00000332822	.	.	1	1	.
NOL10	ENST00000381685	.	.	1	1	.
NOL11	ENST00000253247	.	.	1	1	.
NOL3	ENST00000568146	.	.	1	1	.
NOL9	ENST00000377705	.	.	1	1	.
NOM1	ENST00000275820	.	.	1	1	.
NOMO1	ENST00000287667	.	.	1	1	.
NOMO2	ENST00000381474	.	.	1	1	.
NOP14	ENST00000416614	.	.	1	1	.
NOP16	ENST00000510123	.	.	1	1	.
NOP58	ENST00000264279	.	.	1	1	.
NOXA1	ENST00000341349	.	.	1	1	.
NPC2	ENST00000555619	.	.	1	1	.
NPDC1	ENST00000371601	.	.	1	1	.
NPHP1	ENST00000316534	.	.	1	1	.
NPM3	ENST00000370110	.	.	1	1	.
NPNT	ENST00000427316	.	.	1	1	.
NPPA	ENST00000376480	.	.	1	1	.
NPPB	ENST00000376468	.	.	1	1	.
NPPC	ENST00000409852	.	.	1	1	.
NPRL2	ENST00000232501	.	.	1	1	.
NPW	ENST00000329610	.	.	1	1	.
NPY	ENST00000407573	.	.	1	1	.
NQO2	ENST00000338130	.	.	1	1	.
NR2C2AP	ENST00000331552	.	.	1	1	.
NR2E3	ENST00000398840	.	.	1	1	.
NR2F6	ENST00000291442	.	.	1	1	.
NRBF2	ENST00000277746	.	.	1	1	.
NRF1	ENST00000393232	.	.	1	1	.
NRG4	ENST00000394907	.	.	1	1	.
NRGN	ENST00000284292	.	.	1	1	.
NRIP1	ENST00000400202	.	.	1	1	.
NRIP3	ENST00000309166	.	.	1	1	.
NRL	ENST00000561028	.	.	1	1	.
NRN1	ENST00000244766	.	.	1	1	.
NRN1L	ENST00000339176	.	.	1	1	.
NSA2	ENST00000296802	.	.	1	1	.
NSL1	ENST00000366978	.	.	1	1	.
NSMAF	ENST00000427130	.	.	1	1	.
NSMCE1	ENST00000361439	.	.	1	1	.
NSMCE2	ENST00000287437	.	.	1	1	.
NSMCE4A	ENST00000369023	.	.	1	1	.
NSUN2	ENST00000264670	.	.	1	1	.
NSUN3	ENST00000314622	.	.	1	1	.
NSUN5	ENST00000310326	.	.	1	1	.
NT5C	ENST00000245552	.	.	1	1	.
NT5DC2	ENST00000422318	.	.	1	1	.
NTAN1	ENST00000287706	.	.	1	1	.
NTF3	ENST00000423158	.	.	1	1	.
NTF4	ENST00000301411	.	.	1	1	.
NTHL1	ENST00000219066	.	.	1	1	.
NTN3	ENST00000293973	.	.	1	1	.
NTN5	ENST00000270235	.	.	1	1	.
NTS	ENST00000256010	.	.	1	1	.
NTSR1	ENST00000370501	.	.	1	1	.
NUB1	ENST00000568733	.	.	1	1	.
NUBP1	ENST00000283027	.	.	1	1	.
NUBP2	ENST00000262302	.	.	1	1	.
NUCB1	ENST00000405315	.	.	1	1	.
NUCB2	ENST00000529010	.	.	1	1	.
NUCKS1	ENST00000367142	.	.	1	1	.
NUDCD2	ENST00000302764	.	.	1	1	.
NUDT1	ENST00000397049	.	.	1	1	.
NUDT16	ENST00000502852	.	.	1	1	.
NUDT16L1	ENST00000304301	.	.	1	1	.
NUDT17	ENST00000334513	.	.	1	1	.
NUDT2	ENST00000379158	.	.	1	1	.
NUDT21	ENST00000300291	.	.	1	1	.
NUDT22	ENST00000279206	.	.	1	1	.
NUDT3	ENST00000607016	.	.	1	1	.
NUDT4	ENST00000337179	.	.	1	1	.
NUDT5	ENST00000491614	.	.	1	1	.
NUDT7	ENST00000268533	.	.	1	1	.
NUDT8	ENST00000376693	.	.	1	1	.
NUDT9	ENST00000302174	.	.	1	1	.
NUFIP2	ENST00000225388	.	.	1	1	.
NUMBL	ENST00000252891	.	.	1	1	.
NUP107	ENST00000229179	.	.	1	1	.
NUP35	ENST00000295119	.	.	1	1	.
NUP43	ENST00000340413	.	.	1	1	.
NUP54	ENST00000264883	.	.	1	1	.
NUP62CL	ENST00000372466	.	.	1	1	.
NUP85	ENST00000245544	.	.	1	1	.
NUPL2	ENST00000258742	.	.	1	1	.
NUPR1	ENST00000395641	.	.	1	1	.
NXF2	ENST00000395088	.	.	1	1	.
NXN	ENST00000336868	.	.	1	1	.
NXNL2	ENST00000375854	.	.	1	1	.
NXPH3	ENST00000328741	.	.	1	1	.
NXT1	ENST00000254998	.	.	1	1	.
NXT2	ENST00000218004	.	.	1	1	.
OAF	ENST00000328965	.	.	1	1	.
OAZ1	ENST00000602676	.	.	1	1	.
OAZ2	ENST00000326005	.	.	1	1	.
OAZ3	ENST00000321531	.	.	1	1	.
OBP2A	ENST00000539850	.	.	1	1	.
OBP2B	ENST00000372034	.	.	1	1	.
OCEL1	ENST00000215061	.	.	1	1	.
OCLM	ENST00000574641	.	.	1	1	.
OCM2	ENST00000257627	.	.	1	1	.
ODF3L1	ENST00000332145	.	.	1	1	.
OGFOD1	ENST00000566157	.	.	1	1	.
OGT	ENST00000373719	.	.	1	1	.
OIP5	ENST00000220514	.	.	1	1	.
OLAH	ENST00000378217	.	.	1	1	.
OLFM2	ENST00000264833	.	.	1	1	.
OLIG1	ENST00000382348	.	.	1	1	.
OLR1	ENST00000309539	.	.	1	1	.
OMD	ENST00000375550	.	.	1	1	.
OMP	ENST00000529803	.	.	1	1	.
ONECUT1	ENST00000305901	.	.	1	1	.
ONECUT2	ENST00000491143	.	.	1	1	.
OOEP	ENST00000370359	.	.	1	1	.
OPHN1	ENST00000355520	.	.	1	1	.
OPN1LW	ENST00000369951	.	.	1	1	.
OPN1MW	ENST00000369935	.	.	1	1	.
OPN1MW2	ENST00000369929	.	.	1	1	.
OPN1SW	ENST00000249389	.	.	1	1	.
OPN3	ENST00000366554	.	.	1	1	.
OPRD1	ENST00000234961	.	.	1	1	.
OPTC	ENST00000367222	.	.	1	1	.
OPTN	ENST00000378748	.	.	1	1	.
OR10A4	ENST00000379829	.	.	1	1	.
OR10AD1	ENST00000310248	.	.	1	1	.
OR10AG1	ENST00000312345	.	.	1	1	.
OR10G4	ENST00000320891	.	.	1	1	.
OR10G9	ENST00000375024	.	.	1	1	.
OR10H3	ENST00000305892	.	.	1	1	.
OR10H5	ENST00000308940	.	.	1	1	.
OR10J1	ENST00000423932	.	.	1	1	.
OR10P1	ENST00000309675	.	.	1	1	.
OR10V1	ENST00000307552	.	.	1	1	.
OR10W1	ENST00000395079	.	.	1	1	.
OR11G2	ENST00000357366	.	.	1	1	.
OR13C2	ENST00000542196	.	.	1	1	.
OR13C4	ENST00000277216	.	.	1	1	.
OR13F1	ENST00000334726	.	.	1	1	.
OR1B1	ENST00000304833	.	.	1	1	.
OR1D2	ENST00000331459	.	.	1	1	.
OR1E1	ENST00000322608	.	.	1	1	.
OR1E2	ENST00000248384	.	.	1	1	.
OR1F1	ENST00000304646	.	.	1	1	.
OR1L1	ENST00000309623	.	.	1	1	.
OR1L6	ENST00000304720	.	.	1	1	.
OR1N2	ENST00000373688	.	.	1	1	.
OR1S2	ENST00000302592	.	.	1	1	.
OR2A1	ENST00000408951	.	.	1	1	.
OR2A42	ENST00000391496	.	.	1	1	.
OR2A7	ENST00000493325	.	.	1	1	.
OR2AT4	ENST00000305159	.	.	1	1	.
OR2B2	ENST00000303324	.	.	1	1	.
OR2C1	ENST00000304936	.	.	1	1	.
OR2G3	ENST00000320002	.	.	1	1	.
OR2M4	ENST00000306687	.	.	1	1	.
OR2T29	ENST00000328570	.	.	1	1	.
OR2T5	ENST00000366473	.	.	1	1	.
OR2W5	ENST00000530852	.	.	1	1	.
OR2Z1	ENST00000324060	.	.	1	1	.
OR3A2	ENST00000408891	.	.	1	1	.
OR4B1	ENST00000309562	.	.	1	1	.
OR4C13	ENST00000555099	.	.	1	1	.
OR4D1	ENST00000268912	.	.	1	1	.
OR4D11	ENST00000313253	.	.	1	1	.
OR4D9	ENST00000329328	.	.	1	1	.
OR4E2	ENST00000408935	.	.	1	1	.
OR4F17	ENST00000585993	.	.	1	1	.
OR4F21	ENST00000320901	.	.	1	1	.
OR4F5	ENST00000335137	.	.	1	1	.
OR4F6	ENST00000328882	.	.	1	1	.
OR4K5	ENST00000315915	.	.	1	1	.
OR4L1	ENST00000315683	.	.	1	1	.
OR4S1	ENST00000319988	.	.	1	1	.
OR51A4	ENST00000380373	.	.	1	1	.
OR51B5	ENST00000300773	.	.	1	1	.
OR51Q1	ENST00000300778	.	.	1	1	.
OR52A4	ENST00000498233	.	.	1	1	.
OR52B2	ENST00000530810	.	.	1	1	.
OR52B6	ENST00000345043	.	.	1	1	.
OR52H1	ENST00000322653	.	.	1	1	.
OR52I1	ENST00000530443	.	.	1	1	.
OR52I2	ENST00000312614	.	.	1	1	.
OR52J3	ENST00000380370	.	.	1	1	.
OR52K1	ENST00000307632	.	.	1	1	.
OR52K2	ENST00000325719	.	.	1	1	.
OR52N2	ENST00000317037	.	.	1	1	.
OR52N5	ENST00000317093	.	.	1	1	.
OR56A1	ENST00000316650	.	.	1	1	.
OR5A2	ENST00000302040	.	.	1	1	.
OR5AK2	ENST00000326855	.	.	1	1	.
OR5AP2	ENST00000302981	.	.	1	1	.
OR5B2	ENST00000302581	.	.	1	1	.
OR5B3	ENST00000309403	.	.	1	1	.
OR5C1	ENST00000373680	.	.	1	1	.
OR5D16	ENST00000378396	.	.	1	1	.
OR5K3	ENST00000383695	.	.	1	1	.
OR5P2	ENST00000329434	.	.	1	1	.
OR6C1	ENST00000379668	.	.	1	1	.
OR6C3	ENST00000379667	.	.	1	1	.
OR6C6	ENST00000358433	.	.	1	1	.
OR6C68	ENST00000548615	.	.	1	1	.
OR6K3	ENST00000368145	.	.	1	1	.
OR6N1	ENST00000335094	.	.	1	1	.
OR6Q1	ENST00000302622	.	.	1	1	.
OR6S1	ENST00000320704	.	.	1	1	.
OR6V1	ENST00000418316	.	.	1	1	.
OR7C1	ENST00000248073	.	.	1	1	.
OR7G2	ENST00000305456	.	.	1	1	.
OR8B12	ENST00000306842	.	.	1	1	.
OR8B3	ENST00000354597	.	.	1	1	.
OR8H3	ENST00000313472	.	.	1	1	.
OR8S1	ENST00000310194	.	.	1	1	.
ORAI1	ENST00000330079	.	.	1	1	.
ORAI2	ENST00000356387	.	.	1	1	.
ORAI3	ENST00000318663	.	.	1	1	.
ORAOV1	ENST00000279147	.	.	1	1	.
ORMDL3	ENST00000394169	.	.	1	1	.
OS9	ENST00000315970	.	.	1	1	.
OSBP2	ENST00000332585	.	.	1	1	.
OSBPL2	ENST00000313733	.	.	1	1	.
OSGEP	ENST00000206542	.	.	1	1	.
OSM	ENST00000215781	.	.	1	1	.
OSMR	ENST00000274276	.	.	1	1	.
OST4	ENST00000456793	.	.	1	1	.
OSTC	ENST00000512478	.	.	1	1	.
OSTF1	ENST00000346234	.	.	1	1	.
OSTN	ENST00000339051	.	.	1	1	.
OTC	ENST00000039007	.	.	1	1	.
OTOP3	ENST00000328801	.	.	1	1	.
OTOR	ENST00000246081	.	.	1	1	.
OTOS	ENST00000391989	.	.	1	1	.
OTP	ENST00000306422	.	.	1	1	.
OTUB2	ENST00000203664	.	.	1	1	.
OTUD6A	ENST00000338352	.	.	1	1	.
OTUD6B	ENST00000285420	.	.	1	1	.
OVCA2	ENST00000572195	.	.	1	1	.
OVCH2	ENST00000454689	.	.	1	1	.
OXA1L	ENST00000285848	.	.	1	1	.
OXCT2	ENST00000327582	.	.	1	1	.
OXER1	ENST00000378661	.	.	1	1	.
OXNAD1	ENST00000285083	.	.	1	1	.
OXT	ENST00000217386	.	.	1	1	.
P2RX4	ENST00000359949	.	.	1	1	.
P2RX5	ENST00000225328	.	.	1	1	.
P2RY11	ENST00000321826	.	.	1	1	.
P2RY13	ENST00000325602	.	.	1	1	.
P2RY6	ENST00000393590	.	.	1	1	.
P2RY8	ENST00000381297	.	.	1	1	.
P4HB	ENST00000331483	.	.	1	1	.
PA2G4	ENST00000303305	.	.	1	1	.
PAAF1	ENST00000310571	.	.	1	1	.
PABPC1L2A	ENST00000373519	.	.	1	1	.
PABPC1L2B	ENST00000373521	.	.	1	1	.
PABPC4	ENST00000372858	.	.	1	1	.
PABPN1	ENST00000216727	.	.	1	1	.
PABPN1L	ENST00000419291	.	.	1	1	.
PACRG	ENST00000337019	.	.	1	1	.
PACS1	ENST00000320580	.	.	1	1	.
PACSIN2	ENST00000263246	.	.	1	1	.
PADI6	ENST00000434762	.	.	1	1	.
PAF1	ENST00000221265	.	.	1	1	.
PAFAH1B1	ENST00000397195	.	.	1	1	.
PAFAH1B2	ENST00000527958	.	.	1	1	.
PAFAH1B3	ENST00000538771	.	.	1	1	.
PAFAH2	ENST00000374282	.	.	1	1	.
PAGE1	ENST00000376150	.	.	1	1	.
PAGE2B	ENST00000374971	.	.	1	1	.
PAGE4	ENST00000218068	.	.	1	1	.
PAGE5	ENST00000289619	.	.	1	1	.
PAIP1	ENST00000306846	.	.	1	1	.
PAIP2B	ENST00000244221	.	.	1	1	.
PALM2	ENST00000314527	.	.	1	1	.
PANK1	ENST00000307534	.	.	1	1	.
PANK3	ENST00000239231	.	.	1	1	.
PANX2	ENST00000395842	.	.	1	1	.
PAOX	ENST00000278060	.	.	1	1	.
PAPD5	ENST00000436909	.	.	1	1	.
PAPOLG	ENST00000238714	.	.	1	1	.
PAQR7	ENST00000374296	.	.	1	1	.
PARD6A	ENST00000219255	.	.	1	1	.
PARD6G	ENST00000353265	.	.	1	1	.
PARK7	ENST00000493678	.	.	1	1	.
PARL	ENST00000317096	.	.	1	1	.
PARN	ENST00000437198	.	.	1	1	.
PARP15	ENST00000464300	.	.	1	1	.
PARP3	ENST00000398755	.	.	1	1	.
PARP9	ENST00000360356	.	.	1	1	.
PARVG	ENST00000444313	.	.	1	1	.
PATE1	ENST00000305738	.	.	1	1	.
PATE2	ENST00000358524	.	.	1	1	.
PATE4	ENST00000457514	.	.	1	1	.
PAX5	ENST00000358127	.	.	1	1	.
PAX9	ENST00000361487	.	.	1	1	.
PBK	ENST00000301905	.	.	1	1	.
PBLD	ENST00000358769	.	.	1	1	.
PBOV1	ENST00000527246	.	.	1	1	.
PBX3	ENST00000373489	.	.	1	1	.
PBX4	ENST00000251203	.	.	1	1	.
PBXIP1	ENST00000368463	.	.	1	1	.
PCBD1	ENST00000299299	.	.	1	1	.
PCBP2	ENST00000359462	.	.	1	1	.
PCBP4	ENST00000461554	.	.	1	1	.
PCDP1	ENST00000413369	.	.	1	1	.
PCGF1	ENST00000233630	.	.	1	1	.
PCGF3	ENST00000362003	.	.	1	1	.
PCGF5	ENST00000336126	.	.	1	1	.
PCMTD2	ENST00000308824	.	.	1	1	.
PCNA	ENST00000379160	.	.	1	1	.
PCNP	ENST00000265260	.	.	1	1	.
PCOLCE	ENST00000223061	.	.	1	1	.
PCP4	ENST00000328619	.	.	1	1	.
PCP4L1	ENST00000504449	.	.	1	1	.
PCSK1N	ENST00000218230	.	.	1	1	.
PCTP	ENST00000268896	.	.	1	1	.
PCYOX1	ENST00000433351	.	.	1	1	.
PCYT1B	ENST00000379145	.	.	1	1	.
PDAP1	ENST00000350498	.	.	1	1	.
PDC	ENST00000391997	.	.	1	1	.
PDCD10	ENST00000392750	.	.	1	1	.
PDCD2	ENST00000541970	.	.	1	1	.
PDCD5	ENST00000590247	.	.	1	1	.
PDCL	ENST00000259467	.	.	1	1	.
PDE2A	ENST00000334456	.	.	1	1	.
PDE3B	ENST00000282096	.	.	1	1	.
PDE6C	ENST00000371447	.	.	1	1	.
PDE6D	ENST00000287600	.	.	1	1	.
PDE6G	ENST00000331056	.	.	1	1	.
PDE6H	ENST00000266395	.	.	1	1	.
PDGFRL	ENST00000541323	.	.	1	1	.
PDIA5	ENST00000316218	.	.	1	1	.
PDLIM1	ENST00000329399	.	.	1	1	.
PDP1	ENST00000396200	.	.	1	1	.
PDP2	ENST00000311765	.	.	1	1	.
PDPK1	ENST00000342085	.	.	1	1	.
PDPN	ENST00000294489	.	.	1	1	.
PDSS1	ENST00000376215	.	.	1	1	.
PEA15	ENST00000360472	.	.	1	1	.
PEBP4	ENST00000256404	.	.	1	1	.
PEF1	ENST00000373703	.	.	1	1	.
PELI1	ENST00000358912	.	.	1	1	.
PEMT	ENST00000255389	.	.	1	1	.
PERP	ENST00000421351	.	.	1	1	.
PET117	ENST00000432901	.	.	1	1	.
PEX11A	ENST00000300056	.	.	1	1	.
PEX11B	ENST00000369306	.	.	1	1	.
PEX11G	ENST00000221480	.	.	1	1	.
PEX12	ENST00000225873	.	.	1	1	.
PEX16	ENST00000241041	.	.	1	1	.
PEX19	ENST00000368072	.	.	1	1	.
PEX26	ENST00000329627	.	.	1	1	.
PEX3	ENST00000367591	.	.	1	1	.
PEX5	ENST00000434354	.	.	1	1	.
PEX7	ENST00000318471	.	.	1	1	.
PF4	ENST00000296029	.	.	1	1	.
PFDN1	ENST00000261813	.	.	1	1	.
PFDN2	ENST00000368010	.	.	1	1	.
PFDN4	ENST00000371419	.	.	1	1	.
PFDN6	ENST00000395131	.	.	1	1	.
PFKFB4	ENST00000232375	.	.	1	1	.
PFKL	ENST00000349048	.	.	1	1	.
PFKM	ENST00000340802	.	.	1	1	.
PFN1	ENST00000225655	.	.	1	1	.
PFN2	ENST00000239940	.	.	1	1	.
PFN3	ENST00000358571	.	.	1	1	.
PGA3	ENST00000325558	.	.	1	1	.
PGA4	ENST00000378149	.	.	1	1	.
PGAM1	ENST00000334828	.	.	1	1	.
PGAM2	ENST00000297283	.	.	1	1	.
PGAM4	ENST00000458128	.	.	1	1	.
PGAP2	ENST00000278243	.	.	1	1	.
PGAP3	ENST00000300658	.	.	1	1	.
PGF	ENST00000555567	.	.	1	1	.
PGK1	ENST00000373316	.	.	1	1	.
PGM1	ENST00000371084	.	.	1	1	.
PGPEP1	ENST00000269919	.	.	1	1	.
PGPEP1L	ENST00000378919	.	.	1	1	.
PGRMC1	ENST00000217971	.	.	1	1	.
PGRMC2	ENST00000520121	.	.	1	1	.
PHAX	ENST00000297540	.	.	1	1	.
PHB	ENST00000300408	.	.	1	1	.
PHF19	ENST00000373896	.	.	1	1	.
PHF5A	ENST00000216252	.	.	1	1	.
PHKG1	ENST00000452681	.	.	1	1	.
PHLDA2	ENST00000314222	.	.	1	1	.
PHLDA3	ENST00000367311	.	.	1	1	.
PHOSPHO2	ENST00000359744	.	.	1	1	.
PHOX2A	ENST00000298231	.	.	1	1	.
PHOX2B	ENST00000226382	.	.	1	1	.
PHYH	ENST00000263038	.	.	1	1	.
PHYHD1	ENST00000308941	.	.	1	1	.
PI3	ENST00000243924	.	.	1	1	.
PI4K2B	ENST00000264864	.	.	1	1	.
PIAS1	ENST00000249636	.	.	1	1	.
PIAS2	ENST00000585916	.	.	1	1	.
PIAS4	ENST00000262971	.	.	1	1	.
PID1	ENST00000392054	.	.	1	1	.
PIGA	ENST00000333590	.	.	1	1	.
PIGF	ENST00000281382	.	.	1	1	.
PIGG	ENST00000453061	.	.	1	1	.
PIGH	ENST00000216452	.	.	1	1	.
PIGK	ENST00000370812	.	.	1	1	.
PIGP	ENST00000464265	.	.	1	1	.
PIGT	ENST00000279036	.	.	1	1	.
PIGX	ENST00000296333	.	.	1	1	.
PIGY	ENST00000527353	.	.	1	1	.
PIK3C3	ENST00000262039	.	.	1	1	.
PIK3IP1	ENST00000215912	.	.	1	1	.
PIK3R6	ENST00000311434	.	.	1	1	.
PILRA	ENST00000198536	.	.	1	1	.
PILRB	ENST00000610247	.	.	1	1	.
PIM2	ENST00000376509	.	.	1	1	.
PIM3	ENST00000360612	.	.	1	1	.
PINK1	ENST00000321556	.	.	1	1	.
PINX1	ENST00000314787	.	.	1	1	.
PIP5K1B	ENST00000265382	.	.	1	1	.
PIP5KL1	ENST00000388747	.	.	1	1	.
PIR	ENST00000380421	.	.	1	1	.
PIRT	ENST00000580256	.	.	1	1	.
PITPNA	ENST00000313486	.	.	1	1	.
PITPNB	ENST00000335272	.	.	1	1	.
PITPNC1	ENST00000581322	.	.	1	1	.
PJA1	ENST00000361478	.	.	1	1	.
PKD1L3	ENST00000534738	.	.	1	1	.
PKD2L1	ENST00000318222	.	.	1	1	.
PKDCC	ENST00000294964	.	.	1	1	.
PKIA	ENST00000396418	.	.	1	1	.
PKIB	ENST00000258014	.	.	1	1	.
PKIG	ENST00000372889	.	.	1	1	.
PKNOX1	ENST00000291547	.	.	1	1	.
PLA2G10	ENST00000438167	.	.	1	1	.
PLA2G12A	ENST00000243501	.	.	1	1	.
PLA2G12B	ENST00000373032	.	.	1	1	.
PLA2G1B	ENST00000308366	.	.	1	1	.
PLA2G2A	ENST00000375111	.	.	1	1	.
PLA2G2C	ENST00000429261	.	.	1	1	.
PLA2G2D	ENST00000375105	.	.	1	1	.
PLA2G2E	ENST00000375116	.	.	1	1	.
PLA2G4E	ENST00000399518	.	.	1	1	.
PLA2G5	ENST00000375108	.	.	1	1	.
PLAC8	ENST00000426923	.	.	1	1	.
PLAC9	ENST00000372263	.	.	1	1	.
PLAGL1	ENST00000360537	.	.	1	1	.
PLAGL2	ENST00000246229	.	.	1	1	.
PLAUR	ENST00000340093	.	.	1	1	.
PLCB2	ENST00000260402	.	.	1	1	.
PLCXD1	ENST00000381657	.	.	1	1	.
PLCZ1	ENST00000266505	.	.	1	1	.
PLD6	ENST00000321560	.	.	1	1	.
PLEKHA2	ENST00000420274	.	.	1	1	.
PLEKHF1	ENST00000436066	.	.	1	1	.
PLEKHJ1	ENST00000589097	.	.	1	1	.
PLEKHO2	ENST00000323544	.	.	1	1	.
PLGLB1	ENST00000355705	.	.	1	1	.
PLGLB2	ENST00000359481	.	.	1	1	.
PLIN5	ENST00000381848	.	.	1	1	.
PLK1S1	ENST00000457464	.	.	1	1	.
PLK2	ENST00000274289	.	.	1	1	.
PLLP	ENST00000219207	.	.	1	1	.
PLN	ENST00000357525	.	.	1	1	.
PLOD1	ENST00000196061	.	.	1	1	.
PLP2	ENST00000376327	.	.	1	1	.
PLS3	ENST00000420625	.	.	1	1	.
PLSCR2	ENST00000497985	.	.	1	1	.
PLXDC1	ENST00000315392	.	.	1	1	.
PM20D2	ENST00000275072	.	.	1	1	.
PMAIP1	ENST00000316660	.	.	1	1	.
PMCH	ENST00000329406	.	.	1	1	.
PMF1	ENST00000567140	.	.	1	1	.
PMM2	ENST00000268261	.	.	1	1	.
PMPCA	ENST00000371717	.	.	1	1	.
PNCK	ENST00000447676	.	.	1	1	.
PNKD	ENST00000273077	.	.	1	1	.
PNMA1	ENST00000316836	.	.	1	1	.
PNMAL2	ENST00000599531	.	.	1	1	.
